bw;delay;average_throughput;average_queue_length;average_max_queue_length;max_measured_queue_length;reward
5.0000000000000000000;15.0000000000000000000;571748.4000000000232830644;3.8445689137827563364;9.1696303151999245529;19.0000000000000000000;0.5161559335067014143
5.2020202020202024329;15.0000000000000000000;591414.0000000000000000000;3.7075415083016602935;9.0806131967999679233;19.0000000000000000000;0.5378029497899579070
5.4040404040404039776;15.0000000000000000000;621201.5999999999767169356;5.2316463292658532680;10.2864384233999039964;19.0000000000000000000;0.5455519940788157163
5.6060606060606064105;15.0000000000000000000;655038.0000000000000000000;6.1476295259051809694;10.5032947291996681116;19.0000000000000000000;0.5661432770554111205
5.8080808080808079552;15.0000000000000000000;661689.5999999999767169356;4.1902380476095215656;9.8167804163999186073;19.0000000000000000000;0.6010987578315662994
6.0101010101010103881;15.0000000000000000000;701310.0000000000000000000;5.7081416283256647404;10.4504420075999568951;19.0000000000000000000;0.6187702720544109303
6.2121212121212119328;15.0000000000000000000;720397.1999999999534338713;5.5717143428685735884;10.6728171940000180484;19.0000000000000000000;0.6398302106021204194
6.4141414141414143657;15.0000000000000000000;733989.5999999999767169356;6.8523704740948190306;12.0492145269997195101;19.0000000000000000000;0.6349043229445888725
6.6161616161616159104;15.0000000000000000000;755968.8000000000465661287;6.5533106621324268559;12.0709633877998783191;19.0000000000000000000;0.6612079278255652559
6.8181818181818183433;15.0000000000000000000;778237.1999999999534338713;6.2488497699539911068;12.1949975952000304602;19.0000000000000000000;0.6878788323264652949
7.0202020202020207762;15.0000000000000000000;800505.5999999999767169356;6.0710142028405682524;12.1020068587997933207;19.0000000000000000000;0.7127187346269253654
7.2222222222222223209;15.0000000000000000000;795589.1999999999534338713;5.5147029405881173858;13.3461159127994797302;19.0000000000000000000;0.7158465954790957930
7.4242424242424238656;15.0000000000000000000;796167.5999999999767169356;5.4734946989397883499;13.4540510469999112786;19.0000000000000000000;0.7170208666533306463
7.6262626262626262985;15.0000000000000000000;831160.8000000000465661287;5.2628525705141031565;13.5201017523996025460;19.0000000000000000000;0.7550599518303661162
7.8282828282828287314;15.0000000000000000000;830582.4000000000232830644;5.2528505701140231210;13.7680678039997737017;19.0000000000000000000;0.7546261807561511770
8.0303030303030311643;15.0000000000000000000;892760.4000000000232830644;6.5577115423084615387;15.2649413177997992364;20.0000000000000000000;0.7979358910982197184
8.2323232323232318208;15.0000000000000000000;909244.8000000000465661287;5.8635727145429088480;14.6599234055996419102;20.0000000000000000000;0.8244575385477095342
8.4343434343434342537;15.0000000000000000000;926596.8000000000465661287;5.6721344268853775006;14.7004687681994195003;20.0000000000000000000;0.8445777361872375266
8.6363636363636366866;15.0000000000000000000;1005259.1999999999534338713;6.9371874374874975544;13.0664579556001534399;20.0000000000000000000;0.9049474696539308027
8.8383838383838373431;15.0000000000000000000;1033311.5999999999767169356;8.3226645329065807033;14.5451498467998074915;21.0000000000000000000;0.9129658708541708023
9.0404040404040415524;15.0000000000000000000;1056447.6000000000931322575;8.3140628125625131162;15.3533737360003605943;21.0000000000000000000;0.9362262517303461262
9.2424242424242422089;15.0000000000000000000;1075245.6000000000931322575;8.0992198439687932421;15.1279590416001550324;21.0000000000000000000;0.9581308810562113587
