bw;delay;average_throughput;average_queue_length;average_max_queue_length;max_measured_queue_length;reward
5.0000000000000000000;15.0000000000000000000;577821.5999999999767169356;5.2217999999999999972;-1.0000000000000000000;54.0000000000000000000;0.5023143719999999535
5.2020202020202024329;15.0000000000000000000;600668.4000000000232830644;4.1520000000000001350;-1.0000000000000000000;56.0000000000000000000;0.5406304800000000244
5.4040404040404039776;15.0000000000000000000;631612.8000000000465661287;4.9862000000000001876;-1.0000000000000000000;60.0000000000000000000;0.5595123480000000482
5.6060606060606064105;15.0000000000000000000;651278.4000000000232830644;4.5106000000000001648;-1.0000000000000000000;60.0000000000000000000;0.5860551240000000384
5.8080808080808079552;15.0000000000000000000;670365.5999999999767169356;4.4851999999999998536;-1.0000000000000000000;62.0000000000000000000;0.6055096079999999770
6.0101010101010103881;15.0000000000000000000;697839.5999999999767169356;4.9038000000000003809;-1.0000000000000000000;64.0000000000000000000;0.6269306519999999772
6.2121212121212119328;15.0000000000000000000;716926.8000000000465661287;4.7050000000000000711;-1.0000000000000000000;64.0000000000000000000;0.6488924999999999832
6.4141414141414143657;15.0000000000000000000;738038.4000000000232830644;4.6866000000000003212;-1.0000000000000000000;66.0000000000000000000;0.6702701639999999461
6.6161616161616159104;15.0000000000000000000;766958.4000000000232830644;5.0225999999999997314;-1.0000000000000000000;68.0000000000000000000;0.6943316040000000466
6.8181818181818183433;15.0000000000000000000;785756.4000000000232830644;4.9336000000000002075;-1.0000000000000000000;69.0000000000000000000;0.7144165439999999867
7.0202020202020207762;15.0000000000000000000;805422.0000000000000000000;4.8395999999999999019;-1.0000000000000000000;71.0000000000000000000;0.7354413839999999203
7.2222222222222223209;15.0000000000000000000;835498.8000000000465661287;5.4598000000000004306;-1.0000000000000000000;74.0000000000000000000;0.7565500920000000074
7.4242424242424238656;15.0000000000000000000;854296.8000000000465661287;5.1657999999999999474;-1.0000000000000000000;75.0000000000000000000;0.7795993320000000892
7.6262626262626262985;15.0000000000000000000;873673.1999999999534338713;5.1285999999999996035;-1.0000000000000000000;77.0000000000000000000;0.7995136440000000233
7.8282828282828287314;15.0000000000000000000;901436.4000000000232830644;5.5788000000000002032;-1.0000000000000000000;78.0000000000000000000;0.8207669520000000496
8.0303030303030311643;15.0000000000000000000;921102.0000000000000000000;5.4042000000000003368;-1.0000000000000000000;79.0000000000000000000;0.8429572680000000373
8.2323232323232318208;15.0000000000000000000;939321.5999999999767169356;5.3061999999999995836;-1.0000000000000000000;81.0000000000000000000;0.8625939479999999993
8.4343434343434342537;15.0000000000000000000;972290.4000000000232830644;6.2347999999999998977;-1.0000000000000000000;91.0000000000000000000;0.8821351920000000124
8.6363636363636366866;15.0000000000000000000;991666.8000000000465661287;6.0776000000000003354;-1.0000000000000000000;92.0000000000000000000;0.9037847039999999943
8.8383838383838373431;15.0000000000000000000;1010464.8000000000465661287;6.0011999999999998678;-1.0000000000000000000;93.0000000000000000000;0.9236874480000001331
9.0404040404040415524;15.0000000000000000000;1038228.0000000000000000000;6.4889999999999998792;-1.0000000000000000000;97.0000000000000000000;0.9443970600000000104
9.2424242424242422089;15.0000000000000000000;1057026.0000000000000000000;6.4042000000000003368;-1.0000000000000000000;99.0000000000000000000;0.9644212680000000537
9.4444444444444446418;15.0000000000000000000;1075824.0000000000000000000;6.2611999999999996547;-1.0000000000000000000;100.0000000000000000000;0.9852870479999999986
9.6464646464646470747;15.0000000000000000000;1108214.3999999999068677425;6.8506000000000000227;-1.0000000000000000000;103.0000000000000000000;1.0091547239999998364
9.8484848484848477312;15.0000000000000000000;1126144.8000000000465661287;6.7552000000000003155;-1.0000000000000000000;105.0000000000000000000;1.0284646079999999468
10.0505050505050501641;15.0000000000000000000;1144653.6000000000931322575;6.5388000000000001677;-1.0000000000000000000;106.0000000000000000000;1.0501025520000002444
10.2525252525252525970;15.0000000000000000000;1175019.6000000000931322575;7.1066000000000002501;-1.0000000000000000000;110.0000000000000000000;1.0722581640000001801
10.4545454545454532536;15.0000000000000000000;1193817.6000000000931322575;7.0373999999999998778;-1.0000000000000000000;111.0000000000000000000;1.0920567960000000518
10.6565656565656574628;15.0000000000000000000;1210880.3999999999068677425;6.9101999999999996760;-1.0000000000000000000;112.0000000000000000000;1.1109589079999997452
10.8585858585858581193;15.0000000000000000000;1243849.1999999999534338713;7.3878000000000003666;-1.0000000000000000000;116.0000000000000000000;1.1370216120000000704
11.0606060606060605522;15.0000000000000000000;1263225.6000000000931322575;7.2961999999999997968;-1.0000000000000000000;118.0000000000000000000;1.1577225480000001845
11.2626262626262629851;15.0000000000000000000;1282023.6000000000931322575;7.2385999999999999233;-1.0000000000000000000;118.0000000000000000000;1.1773534440000001933
11.4646464646464636417;15.0000000000000000000;1308051.6000000000931322575;7.6782000000000003581;-1.0000000000000000000;122.0000000000000000000;1.1970248279999999852
11.6666666666666678509;15.0000000000000000000;1325982.0000000000000000000;7.5801999999999996049;-1.0000000000000000000;124.0000000000000000000;1.2163723079999999577
11.8686868686868685074;15.0000000000000000000;1344201.6000000000931322575;7.4153999999999999915;-1.0000000000000000000;124.0000000000000000000;1.2369749160000000909
12.0707070707070709403;15.0000000000000000000;1379484.0000000000000000000;8.0549999999999997158;-1.0000000000000000000;128.0000000000000000000;1.2630086999999998731
12.2727272727272733732;15.0000000000000000000;1397703.6000000000931322575;7.9732000000000002871;-1.0000000000000000000;130.0000000000000000000;1.2824111280000001223
12.4747474747474740298;15.0000000000000000000;1416501.6000000000931322575;7.9278000000000004022;-1.0000000000000000000;131.0000000000000000000;1.3018656120000002829
12.6767676767676764626;15.0000000000000000000;1444843.1999999999534338713;8.2449999999999992184;-1.0000000000000000000;132.0000000000000000000;1.3256205000000000904
12.8787878787878788955;15.0000000000000000000;1462773.6000000000931322575;8.1755999999999993122;-1.0000000000000000000;134.0000000000000000000;1.3445544240000000258
13.0808080808080813284;15.0000000000000000000;1480704.0000000000000000000;8.1235999999999997101;-1.0000000000000000000;136.0000000000000000000;1.3632367439999999448
13.2828282828282819850;15.0000000000000000000;1514540.3999999999068677425;8.4610000000000002984;-1.0000000000000000000;137.0000000000000000000;1.3921943399999998636
13.4848484848484844179;15.0000000000000000000;1532760.0000000000000000000;8.2042000000000001592;-1.0000000000000000000;138.0000000000000000000;1.4141272679999998818
13.6868686868686868507;15.0000000000000000000;1558209.6000000000931322575;8.4152000000000004576;-1.0000000000000000000;140.0000000000000000000;1.4365258080000002927
13.8888888888888892836;15.0000000000000000000;1577007.6000000000931322575;8.4968000000000003524;-1.0000000000000000000;141.0000000000000000000;1.4541438719999999485
14.0909090909090899402;15.0000000000000000000;1594359.6000000000931322575;8.3941999999999996618;-1.0000000000000000000;143.0000000000000000000;1.4729794680000001250
14.2929292929292923731;15.0000000000000000000;1627906.8000000000465661287;8.3903999999999996362;-1.0000000000000000000;145.0000000000000000000;1.5065816160000000679
14.4949494949494948060;15.0000000000000000000;1649596.8000000000465661287;8.8775999999999992696;-1.0000000000000000000;147.0000000000000000000;1.5212267040000000407
14.6969696969696972388;15.0000000000000000000;1671286.8000000000465661287;8.7927999999999997272;-1.0000000000000000000;149.0000000000000000000;1.5441429120000000896
14.8989898989898996717;15.0000000000000000000;1688638.8000000000465661287;8.7081999999999997186;-1.0000000000000000000;151.0000000000000000000;1.5627182280000000425
15.1010101010101003283;15.0000000000000000000;1713220.8000000000465661287;8.9100000000000001421;-1.0000000000000000000;151.0000000000000000000;1.5843821999999998518
15.3030303030303027612;15.0000000000000000000;1745900.3999999999068677425;9.0202000000000008839;-1.0000000000000000000;153.0000000000000000000;1.6154683079999998530
15.5050505050505051940;15.0000000000000000000;1760938.8000000000465661287;8.9275999999999999801;-1.0000000000000000000;155.0000000000000000000;1.6318457040000000635
15.7070707070707076269;15.0000000000000000000;1789280.3999999999068677425;9.1739999999999994884;-1.0000000000000000000;156.0000000000000000000;1.6566243599999999070
15.9090909090909082835;15.0000000000000000000;1808656.8000000000465661287;9.1405999999999991701;-1.0000000000000000000;157.0000000000000000000;1.6764837239999998975
16.1111111111111107164;15.0000000000000000000;1826008.8000000000465661287;9.0769999999999999574;-1.0000000000000000000;159.0000000000000000000;1.6947553800000001445
16.3131313131313149256;15.0000000000000000000;1860712.8000000000465661287;9.3231999999999999318;-1.0000000000000000000;160.0000000000000000000;1.7258993279999998993
16.5151515151515155821;15.0000000000000000000;1878932.3999999999068677425;9.2538000000000000256;-1.0000000000000000000;162.0000000000000000000;1.7451224519999997131
16.7171717171717162387;15.0000000000000000000;1896862.8000000000465661287;9.1725999999999991985;-1.0000000000000000000;163.0000000000000000000;1.7642270039999998765
16.9191919191919168952;15.0000000000000000000;1921444.8000000000465661287;9.6652000000000004576;-1.0000000000000000000;166.0000000000000000000;1.7816860079999998767
17.1212121212121211045;15.0000000000000000000;1938796.8000000000465661287;9.5709999999999997300;-1.0000000000000000000;168.0000000000000000000;1.8004001400000000377
17.3232323232323253137;15.0000000000000000000;1955859.6000000000931322575;9.4719999999999995310;-1.0000000000000000000;170.0000000000000000000;1.8188944799999999802
17.5252525252525259702;15.0000000000000000000;1996926.0000000000000000000;9.9971999999999994202;-1.0000000000000000000;171.0000000000000000000;1.8523664879999999222
17.7272727272727266268;15.0000000000000000000;2011964.3999999999068677425;9.7910000000000003695;-1.0000000000000000000;172.0000000000000000000;1.8703865399999999308
17.9292929292929272833;15.0000000000000000000;2028159.6000000000931322575;9.6902000000000008129;-1.0000000000000000000;174.0000000000000000000;1.8880393080000001937
